"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0Z160","2020-03-13 00:00:00","124.000","283.000","1.300","19.000","0.910","1004.200","","0.000","-99.000","-99.000","-99.000","23.800","","16.100",""
"C0AH50","2020-03-13 00:00:00","275.000","292.000","1.400","17.800","0.990","984.700","","1.500","-99.000","-99.000","-99.000","19.500","","15.900",""
"C0F850","2020-03-13 00:00:00","379.000","278.000","0.600","18.900","0.970","973.100","","0.000","-99.000","-99.000","-99.000","22.800","","16.500",""
"C0G800","2020-03-13 00:00:00","15.000","26.000","2.400","20.300","0.990","1014.900","","0.000","-99.000","-99.000","-99.000","21.000","","18.600",""
"C0U890","2020-03-13 00:00:00","116.000","261.000","0.900","19.100","0.990","1003.300","","0.000","-99.000","-99.000","-99.000","22.300","","15.000",""
"C0F860","2020-03-13 00:00:00","2215.000","214.000","2.900","11.100","1.000","783.300","","0.000","-99.000","-99.000","-99.000","12.600","","9.400",""
"CM0170","2020-03-13 00:00:00","106.000","91.000","0.800","20.400","0.970","1005.600","","0.000","-99.000","-99.000","-99.000","24.200","","16.600",""
"C0B020","2020-03-13 00:00:00","86.000","310.000","6.900","19.100","0.950","1004.900","","2.500","-99.000","-99.000","-99.000","20.400","","17.100",""
"C0I390","2020-03-13 00:00:00","1184.000","72.000","0.600","16.500","0.990","889.400","","0.000","-99.000","-99.000","-99.000","20.300","","12.700",""
"C0T9D0","2020-03-13 00:00:00","7.000","0.000","0.000","19.200","0.960","1015.400","","0.000","-99.000","-99.000","-99.000","24.000","","16.200",""
"C0E520","2020-03-13 00:00:00","320.000","22.000","1.400","18.200","0.990","981.400","","1.500","-99.000","-99.000","-99.000","21.700","","15.100",""
"C0C460","2020-03-13 00:00:00","482.000","285.000","0.400","16.800","0.970","962.800","","0.000","-99.000","-99.000","-99.000","21.900","","14.900",""
"C0AI40","2020-03-13 00:00:00","37.000","256.000","1.600","19.900","0.880","1012.600","","1.500","-99.000","-99.000","-99.000","22.000","","18.200",""
"C0T870","2020-03-13 00:00:00","135.000","6.000","0.300","17.200","0.990","999.600","","0.000","-99.000","-99.000","-99.000","23.500","","14.700",""
"C0A920","2020-03-13 00:00:00","196.000","295.000","1.300","18.400","0.970","993.000","","5.000","-99.000","-99.000","-99.000","21.000","","15.900",""
"C0A940","2020-03-13 00:00:00","49.000","357.000","2.000","19.100","0.990","1011.000","","2.500","-99.000","-99.000","-99.000","21.000","","16.000",""
"C0S740","2020-03-13 00:00:00","289.000","257.000","2.300","20.500","0.850","983.900","","1.500","-99.000","-99.000","-99.000","22.300","","15.000",""
"C0U980","2020-03-13 00:00:00","573.000","285.000","5.200","15.900","1.000","951.900","","1.500","10.300","314.000","","20.200","","12.600",""
"C0V250","2020-03-13 00:00:00","298.000","46.000","0.700","21.800","0.870","982.200","","0.000","-99.000","-99.000","-99.000","30.900","","17.100",""
"C0A560","2020-03-13 00:00:00","405.000","0.000","0.000","15.600","1.000","970.200","","0.000","-99.000","-99.000","-99.000","23.400","","13.400",""
"C0AH70","2020-03-13 00:00:00","34.000","274.000","1.600","20.600","0.770","1013.100","","1.000","-99.000","-99.000","-99.000","24.300","","18.100",""
"C0M760","2020-03-13 00:00:00","40.000","353.000","1.100","21.000","0.850","1012.300","","0.000","-99.000","-99.000","-99.000","25.500","","18.200",""
"C0O950","2020-03-13 00:00:00","4.000","0.000","0.200","21.700","0.910","1014.900","","0.000","-99.000","-99.000","-99.000","27.400","","18.100",""
"C0F9A0","2020-03-13 00:00:00","425.000","0.000","0.100","19.100","0.970","968.300","","0.000","-99.000","-99.000","-99.000","25.700","","16.900",""
"C0A9F0","2020-03-13 00:00:00","35.000","299.000","0.500","20.400","0.890","1013.000","","1.000","-99.000","-99.000","-99.000","23.600","","18.100",""
"C0I460","2020-03-13 00:00:00","110.000","102.000","0.500","21.300","0.860","1004.100","","0.000","-99.000","-99.000","-99.000","27.100","","18.100",""
"C0E420","2020-03-13 00:00:00","19.000","332.000","0.400","18.300","0.900","1013.200","","0.000","-99.000","-99.000","-99.000","20.400","","17.000",""
"C0R190","2020-03-13 00:00:00","32.000","0.000","0.000","23.100","0.970","1011.800","","0.000","-99.000","-99.000","-99.000","30.500","","18.300",""
"C0I010","2020-03-13 00:00:00","1562.000","259.000","0.500","14.900","0.910","851.700","","0.000","-99.000","-99.000","-99.000","17.000","","11.400",""
"C0F930","2020-03-13 00:00:00","100.000","0.000","0.000","19.700","1.000","1004.900","","0.000","-99.000","-99.000","-99.000","21.400","","18.200",""
"C0X180","2020-03-13 00:00:00","62.000","0.000","0.000","21.500","0.990","1007.900","","0.000","-99.000","-99.000","-99.000","29.600","","17.800",""
"C0ACA0","2020-03-13 00:00:00","25.000","0.000","0.000","19.700","0.920","1012.700","","1.000","-99.000","-99.000","-99.000","22.200","","17.800",""
"C0X260","2020-03-13 00:00:00","39.000","343.000","1.300","21.000","0.910","1012.400","","0.000","-99.000","-99.000","-99.000","27.700","","18.200",""
"C0K500","2020-03-13 00:00:00","12.000","16.000","1.700","20.300","0.970","1014.200","","0.000","-99.000","-99.000","-99.000","24.500","","18.100",""
"CM0010","2020-03-13 00:00:00","68.000","216.000","1.100","20.100","0.790","1009.100","","0.500","-99.000","-99.000","-99.000","23.800","","17.200",""
"C0R550","2020-03-13 00:00:00","38.000","2.000","1.800","23.800","0.870","1012.300","","0.000","-99.000","-99.000","-99.000","29.700","","18.100",""
"C0V530","2020-03-13 00:00:00","34.000","37.000","0.900","21.800","1.000","1011.900","","0.000","-99.000","-99.000","-99.000","28.900","","17.900",""
"C0AI10","2020-03-13 00:00:00","76.000","7.000","1.300","19.700","0.880","1007.300","","0.000","-99.000","-99.000","-99.000","23.700","","17.100",""
"C0F9U0","2020-03-13 00:00:00","74.000","45.000","1.500","21.400","0.820","1008.200","","0.000","-99.000","-99.000","-99.000","24.100","","19.500",""
"C0V680","2020-03-13 00:00:00","40.000","19.000","0.300","24.400","0.810","1011.300","","0.000","-99.000","-99.000","-99.000","28.900","","19.500",""
"C0Z290","2020-03-13 00:00:00","946.000","177.000","3.900","17.400","0.990","911.500","","0.500","-99.000","-99.000","-99.000","17.500","","11.700",""
"CM0120","2020-03-13 00:00:00","4.000","53.000","2.000","21.000","0.780","1016.100","","0.000","-99.000","-99.000","-99.000","22.500","","19.000",""
"C0G760","2020-03-13 00:00:00","53.000","348.000","0.800","20.400","0.990","1013.100","","0.000","-99.000","-99.000","-99.000","25.400","","17.700",""
"C0K450","2020-03-13 00:00:00","35.000","346.000","1.700","20.700","0.840","1011.900","","0.000","-99.000","-99.000","-99.000","25.100","","18.600",""
"C0E820","2020-03-13 00:00:00","220.000","33.000","1.700","17.200","0.960","992.000","","0.500","-99.000","-99.000","-99.000","18.400","","15.300",""
"C0A530","2020-03-13 00:00:00","300.000","0.000","0.000","17.200","0.990","982.200","","0.000","-99.000","-99.000","-99.000","23.300","","15.200",""
"C0M520","2020-03-13 00:00:00","15.000","16.000","1.900","20.700","0.870","1014.200","","0.000","-99.000","-99.000","-99.000","25.900","","17.200",""
"C0K240","2020-03-13 00:00:00","1132.000","125.000","4.300","18.800","0.860","895.300","","0.000","-99.000","-99.000","-99.000","23.400","","13.400",""
"C0V210","2020-03-13 00:00:00","734.000","0.000","0.200","19.100","0.910","936.300","","0.000","-99.000","-99.000","-99.000","26.100","","15.700",""
"C0Z320","2020-03-13 00:00:00","646.000","277.000","1.100","15.500","0.970","943.300","","0.000","-99.000","-99.000","-99.000","20.800","","12.600",""
"C0R600","2020-03-13 00:00:00","766.000","251.000","0.500","22.000","0.830","931.000","","0.000","-99.000","-99.000","-99.000","25.200","","16.200",""
"C0C650","2020-03-13 00:00:00","208.000","235.000","0.300","17.500","0.960","992.800","","2.000","-99.000","-99.000","-99.000","20.300","","15.600",""
"C0F9I0","2020-03-13 00:00:00","194.000","6.000","2.000","18.200","1.000","994.000","","0.000","-99.000","-99.000","-99.000","20.200","","17.600",""
"C0T820","2020-03-13 00:00:00","550.000","0.000","0.200","16.600","0.920","958.200","","0.000","-99.000","-99.000","-99.000","20.900","","13.500",""
"C0S890","2020-03-13 00:00:00","238.000","0.000","0.200","20.800","0.970","991.700","","0.000","-99.000","-99.000","-99.000","23.300","","15.900",""
"C0G840","2020-03-13 00:00:00","32.000","18.000","1.000","20.200","0.960","1012.300","","0.000","-99.000","-99.000","-99.000","24.700","","17.500",""
"C0V710","2020-03-13 00:00:00","34.000","341.000","1.300","26.100","0.750","1011.900","","0.000","-99.000","-99.000","-99.000","28.800","","21.100",""
"C0X140","2020-03-13 00:00:00","17.000","49.000","1.400","21.900","0.880","1013.900","","0.000","-99.000","-99.000","-99.000","29.400","","18.300",""
"C0C680","2020-03-13 00:00:00","228.000","249.000","1.100","17.700","0.920","988.600","","2.000","-99.000","-99.000","-99.000","21.200","","15.700",""
"C0D360","2020-03-13 00:00:00","523.000","0.000","0.000","16.300","0.990","956.000","","0.000","-99.000","-99.000","-99.000","19.800","","14.100",""
"C0C710","2020-03-13 00:00:00","143.000","181.000","0.500","18.300","0.990","1000.800","","0.500","-99.000","-99.000","-99.000","22.300","","15.600",""
"C0Z190","2020-03-13 00:00:00","62.000","197.000","0.800","21.500","0.930","1008.000","","0.000","-99.000","-99.000","-99.000","23.800","","16.600",""
"C0Z020","2020-03-13 00:00:00","211.000","237.000","3.700","20.500","0.990","990.700","","3.000","-99.000","-99.000","-99.000","21.500","","15.300",""
"C0I380","2020-03-13 00:00:00","258.000","0.000","0.000","20.400","0.940","986.300","","0.000","-99.000","-99.000","-99.000","27.800","","16.900",""
"C0D560","2020-03-13 00:00:00","147.000","258.000","0.800","18.200","0.960","1000.700","","1.000","-99.000","-99.000","-99.000","20.200","","16.100",""
"C0Z220","2020-03-13 00:00:00","589.000","261.000","1.800","18.000","0.970","950.800","","0.500","-99.000","-99.000","-99.000","21.100","","12.400",""
"C0R220","2020-03-13 00:00:00","23.000","11.000","1.100","25.100","1.000","1013.700","","0.000","-99.000","-99.000","-99.000","29.200","","19.000",""
"C0A870","2020-03-13 00:00:00","685.000","268.000","4.400","16.200","1.000","936.700","","1.000","-99.000","-99.000","-99.000","20.200","","12.400",""
"C0V670","2020-03-13 00:00:00","20.000","15.000","1.400","24.200","0.790","1013.600","","0.000","-99.000","-99.000","-99.000","29.200","","20.300",""
"C0G770","2020-03-13 00:00:00","15.000","21.000","1.100","20.800","0.890","1014.900","","0.000","-99.000","-99.000","-99.000","21.800","","19.600",""
"C0C540","2020-03-13 00:00:00","46.000","295.000","1.000","18.800","0.910","1011.700","","4.500","-99.000","-99.000","-99.000","20.800","","16.700",""
"C0F9O0","2020-03-13 00:00:00","175.000","320.000","0.600","19.900","1.000","996.400","","0.000","-99.000","-99.000","-99.000","23.000","","19.000",""
"C0Z230","2020-03-13 00:00:00","31.000","285.000","3.400","21.200","0.720","1012.900","","0.000","-99.000","-99.000","-99.000","22.700","","15.400",""
"C0U900","2020-03-13 00:00:00","63.000","10.000","0.700","19.000","0.990","1009.500","","0.000","-99.000","-99.000","-99.000","22.300","","15.000",""
"C0X200","2020-03-13 00:00:00","61.000","159.000","0.700","20.100","0.990","1008.900","","0.000","-99.000","-99.000","-99.000","29.200","","16.700",""
"C0G640","2020-03-13 00:00:00","17.000","1.000","1.600","20.100","0.910","1017.300","","0.000","-99.000","-99.000","-99.000","21.200","","18.400",""
"C0Z080","2020-03-13 00:00:00","298.000","0.000","0.000","18.800","0.960","981.600","","0.000","-99.000","-99.000","-99.000","25.300","","14.500",""
"C0U770","2020-03-13 00:00:00","5.000","335.000","3.400","19.500","0.990","1015.100","","0.500","-99.000","-99.000","-99.000","22.700","","15.400",""
"C0Z210","2020-03-13 00:00:00","126.000","341.000","1.000","19.000","0.990","1002.700","","0.000","-99.000","-99.000","-99.000","20.700","","15.500",""
"C0V690","2020-03-13 00:00:00","30.000","29.000","1.200","25.400","0.830","1013.200","","0.000","-99.000","-99.000","-99.000","27.400","","20.700",""
"C0M690","2020-03-13 00:00:00","33.000","357.000","1.900","20.900","0.890","1011.800","","0.000","-99.000","-99.000","-99.000","27.100","","18.100",""
"C0R440","2020-03-13 00:00:00","1654.000","84.000","1.400","14.200","1.000","837.400","","0.000","-99.000","-99.000","-99.000","15.900","","9.300",""
"C0C490","2020-03-13 00:00:00","157.000","174.000","0.300","18.400","0.940","998.600","","2.500","-99.000","-99.000","-99.000","21.900","","16.700",""
"C0X160","2020-03-13 00:00:00","26.000","40.000","1.600","22.800","0.960","1012.600","","0.000","-99.000","-99.000","-99.000","28.900","","18.900",""
"C0S760","2020-03-13 00:00:00","1621.000","184.000","2.500","14.100","0.920","841.700","","0.500","-99.000","-99.000","-99.000","16.000","","9.100",""
"C0O830","2020-03-13 00:00:00","127.000","118.000","1.200","21.100","0.990","1002.000","","0.000","-99.000","-99.000","-99.000","30.800","","17.200",""
"C0A9A0","2020-03-13 00:00:00","24.000","284.000","2.200","20.000","0.960","1013.900","","1.000","-99.000","-99.000","-99.000","22.900","","18.100",""
"C0AD50","2020-03-13 00:00:00","84.000","252.000","1.500","19.200","1.000","1007.600","","1.000","-99.000","-99.000","-99.000","22.100","","16.900",""
"C0G620","2020-03-13 00:00:00","110.000","0.000","0.000","19.600","0.990","1003.500","","0.000","-99.000","-99.000","-99.000","26.500","","17.300",""
"C0V310","2020-03-13 00:00:00","46.000","0.000","0.000","23.200","0.860","1010.200","","0.000","-99.000","-99.000","-99.000","30.600","","18.900",""
"C0X110","2020-03-13 00:00:00","20.000","72.000","1.300","23.700","0.820","1013.900","","0.000","-99.000","-99.000","-99.000","27.400","","20.400",""
"C0S980","2020-03-13 00:00:00","901.000","253.000","4.900","18.200","1.000","916.200","","0.000","-99.000","-99.000","-99.000","20.500","","13.000",""
"C0R320","2020-03-13 00:00:00","7.000","92.000","1.200","23.300","0.910","1015.500","","0.000","-99.000","-99.000","-99.000","28.600","","19.600",""
"C0O860","2020-03-13 00:00:00","38.000","295.000","0.300","21.900","0.990","1011.200","","0.000","-99.000","-99.000","-99.000","29.600","","18.000",""
"C0U950","2020-03-13 00:00:00","1012.000","290.000","6.300","14.100","1.000","904.400","","2.500","-99.000","-99.000","-99.000","17.200","","10.400",""
"C0R260","2020-03-13 00:00:00","76.000","88.000","0.300","23.500","0.830","1007.000","","0.000","-99.000","-99.000","-99.000","31.700","","18.800",""
"C0G880","2020-03-13 00:00:00","92.000","311.000","1.000","20.400","0.880","1005.900","","0.000","-99.000","-99.000","-99.000","25.100","","17.700",""
"C0R520","2020-03-13 00:00:00","18.000","0.000","0.100","25.200","0.850","1014.200","","0.000","-99.000","-99.000","-99.000","28.900","","19.500",""
"C0O810","2020-03-13 00:00:00","161.000","49.000","1.200","23.100","0.990","998.500","","0.000","-99.000","-99.000","-99.000","29.900","","18.400",""
"C0E790","2020-03-13 00:00:00","344.000","270.000","1.300","18.100","1.000","976.900","","0.000","-99.000","-99.000","-99.000","21.300","","17.100",""
"C0F9Y0","2020-03-13 00:00:00","3313.000","237.000","6.700","4.600","0.910","687.600","","1.500","14.800","225.000","","6.100","","3.100",""
"C0S930","2020-03-13 00:00:00","248.000","253.000","2.400","20.700","0.840","988.200","","0.000","-99.000","-99.000","-99.000","25.000","","15.600",""
"C0M770","2020-03-13 00:00:00","164.000","348.000","0.800","20.000","1.000","997.300","","0.000","-99.000","-99.000","-99.000","25.600","","17.400",""
"C0R470","2020-03-13 00:00:00","103.000","341.000","1.100","24.500","0.840","1005.000","","0.000","-99.000","-99.000","-99.000","30.200","","19.400",""
"C0W120","2020-03-13 00:00:00","58.000","-99.000","-99.000","21.000","0.890","1010.200","","0.000","-99.000","-99.000","-99.000","21.700","","18.200",""
"C0V350","2020-03-13 00:00:00","36.000","0.000","0.000","23.000","0.900","1013.100","","0.000","-99.000","-99.000","-99.000","31.000","","17.500",""
"CM0160","2020-03-13 00:00:00","159.000","59.000","0.400","19.900","0.890","999.800","","0.000","-99.000","-99.000","-99.000","30.400","","17.000",""
"C0V500","2020-03-13 00:00:00","6.000","0.000","0.000","25.800","0.860","1013.900","","0.000","-99.000","-99.000","-99.000","28.600","","21.000",""
"C0SA30","2020-03-13 00:00:00","92.000","206.000","3.100","24.300","0.840","1005.600","","0.000","-99.000","-99.000","-99.000","24.400","","17.500",""
"C0U710","2020-03-13 00:00:00","1942.000","99.000","1.100","11.500","0.910","810.400","","0.000","-99.000","-99.000","-99.000","15.300","","7.300",""
"C0Z100","2020-03-13 00:00:00","36.000","244.000","0.400","18.600","0.990","1012.800","","0.000","-99.000","-99.000","-99.000","23.900","","16.700",""
"C0Z170","2020-03-13 00:00:00","199.000","282.000","0.300","19.400","1.000","994.600","","0.000","-99.000","-99.000","-99.000","22.600","","16.600",""
"C0K430","2020-03-13 00:00:00","30.000","15.000","1.100","20.100","1.000","1014.100","","0.000","-99.000","-99.000","-99.000","23.600","","18.500",""
"C0S960","2020-03-13 00:00:00","32.000","280.000","1.000","23.700","0.800","1011.900","","0.000","-99.000","-99.000","-99.000","24.700","","19.000",""
